QGC WPL 110
0	1	0	16	0	0	0	0	40.230476	29.010183	99.088231	1
1	0	3	22	10.00000000	0.00000000	0.00000000	0.00000000	40.23104480	29.01016120	5.000000	1
2	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23201950	29.01008610	10.000000	1
3	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23280580	29.00957110	10.000000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23310070	29.00854110	10.000000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23303510	29.00755410	10.000000	1
6	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23269110	29.00650260	10.000000	1
7	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23245460	29.00649460	10.000000	1
8	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23233640	29.00649060	10.000000	1
9	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23221810	29.00648660	10.000000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23209990	29.00648260	10.000000	1
11	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23198160	29.00647860	10.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23186340	29.00647460	10.000000	1
13	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23180430	29.00647260	10.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23174510	29.00647050	10.000000	1
15	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23168600	29.00646850	10.000000	1
16	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23162690	29.00646650	10.000000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23156780	29.00646450	10.000000	1
18	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23150860	29.00646250	10.000000	1
19	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23144950	29.00646050	10.000000	1
20	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23139040	29.00645850	10.000000	1
21	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23133350	29.00645640	10.000000	1
22	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23127210	29.00645440	10.000000	1
23	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23121300	29.00645240	10.000000	1
24	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23115390	29.00645040	10.000000	1
25	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23109480	29.00644840	10.000000	1
26	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23103040	29.00644430	10.000000	1
27	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23091470	29.00644130	10.000000	1
28	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23079900	29.00643830	10.000000	1
29	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23068080	29.00643430	10.000000	1
30	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23056250	29.00643030	10.000000	1
31	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23044630	29.00641340	10.000000	1
32	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23038440	29.00641010	10.000000	1
33	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23032600	29.00642220	10.000000	1
34	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22985300	29.00640610	10.000000	1
35	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22890690	29.00637390	10.000000	1
36	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22849740	29.00693180	10.000000	1
37	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22834990	29.00759700	10.000000	1
38	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22836630	29.00823000	10.000000	1
39	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22846050	29.00886570	10.000000	1
40	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22864480	29.00969980	10.000000	1
41	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.22938200	29.01002170	10.000000	1
42	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23000870	29.00999090	10.000000	1
43	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23063530	29.00996000	10.000000	1
44	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23115130	29.00994120	10.000000	1
45	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23153620	29.00996270	10.000000	1
46	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23207680	29.00991980	10.000000	1
47	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23264610	29.00948520	10.000000	1
48	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23278940	29.00897030	10.000000	1
49	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23294090	29.00840160	10.000000	1
50	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23289180	29.00764520	10.000000	1
51	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23268500	29.00650930	10.000000	1
52	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23245510	29.00650060	10.000000	1
53	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	40.23233640	29.00649990	10.000000	1
